id,focus,signal,slack,drag,confidence,score,lane
l001,state drift,35,33,6,25,178,ship
l002,review cost,35,34,6,55,210,ship
l003,decision risk,35,35,6,85,242,ship
l004,input pressure,35,36,18,25,148,watch
l005,state drift,35,37,18,55,180,ship
l006,review cost,35,38,18,85,212,ship
l007,decision risk,35,39,34,25,106,watch
l008,input pressure,35,40,34,55,138,watch
l009,state drift,35,41,34,85,170,ship
l010,review cost,60,42,6,25,271,ship
l011,decision risk,60,43,6,55,303,ship
l012,input pressure,60,44,6,85,335,ship
l013,state drift,60,45,18,25,241,ship
l014,review cost,60,46,18,55,273,ship
l015,decision risk,60,47,18,85,305,ship
l016,input pressure,60,48,34,25,199,ship
l017,state drift,60,32,34,55,197,ship
l018,review cost,60,33,34,85,229,ship
l019,decision risk,85,34,6,25,330,ship
l020,input pressure,85,35,6,55,362,ship
l021,state drift,85,36,6,85,394,ship
l022,review cost,85,37,18,25,300,ship
l023,decision risk,85,38,18,55,332,ship
l024,input pressure,85,39,18,85,364,ship
l025,state drift,85,40,34,25,258,ship
l026,review cost,85,41,34,55,290,ship
l027,decision risk,85,42,34,85,322,ship
